week,average,var,std_dev
2000-01-01 00:00:00 UTC,34.738095238095241,771.36812090105548,27.773514737984737
2000-01-08 00:00:00 UTC,35.06547619047619,288.63640575990848,16.989302686099524
2000-01-15 00:00:00 UTC,32.80952380952381,223.18505845451952,14.939379453461898
2000-01-22 00:00:00 UTC,36.970238095238095,305.07096521243216,17.466280806526388
2000-01-29 00:00:00 UTC,33.672619047619051,284.23349729113204,16.859225880541846
2000-02-05 00:00:00 UTC,34.845238095238095,449.32919874536623,21.197386601781037
2000-02-12 00:00:00 UTC,35.946428571428569,393.296514114628,19.831704770761085
2000-02-19 00:00:00 UTC,41.988095238095241,519.64057599087516,22.795626246955251
2000-02-26 00:00:00 UTC,41.428571428571431,406.36612489307078,20.158524868974684
2000-03-04 00:00:00 UTC,38.708333333333336,426.56711576846277,20.653501295626917
2000-03-11 00:00:00 UTC,37.345238095238095,384.04776161961775,19.597136566846132
2000-03-18 00:00:00 UTC,45.261904761904759,902.61362988309179,30.043528918605613
2000-03-25 00:00:00 UTC,41.25595238095238,328.97002423723973,18.137530819746104
2000-04-01 00:00:00 UTC,44.25595238095238,527.24547333903558,22.961826437351093
2000-04-08 00:00:00 UTC,43.261904761904759,431.00883946392958,20.760752381932829
2000-04-15 00:00:00 UTC,45.904761904761905,417.93099515255221,20.44336066190078
2000-04-22 00:00:00 UTC,43.38095238095238,513.243227830054,22.654872055036066
2000-04-29 00:00:00 UTC,45.476190476190474,543.62817222697436,23.315835224734592
2000-05-06 00:00:00 UTC,50.160714285714285,1603.9440761334467,40.049270606759457
2000-05-13 00:00:00 UTC,49.672619047619051,458.40116196179065,21.410305041306408
2000-05-20 00:00:00 UTC,58.517857142857146,1000.8260265183922,31.635834531720388
2000-05-27 00:00:00 UTC,53.988095238095241,849.592671799258,29.147773016120084
2000-06-03 00:00:00 UTC,52.047619047619051,631.794126033647,25.135515233104872
2000-06-10 00:00:00 UTC,51.928571428571431,754.55774165953824,27.469214434700135
2000-06-17 00:00:00 UTC,53.166666666666664,764.23552894211571,27.644810162888
2000-06-24 00:00:00 UTC,49.113095238095241,590.23264185913888,24.294703987888777
2000-07-01 00:00:00 UTC,47.416666666666664,570.01696606786413,23.875028085174353
2000-07-08 00:00:00 UTC,54.476190476190474,836.56230396350122,28.92338679967305
2000-07-15 00:00:00 UTC,50.535714285714285,575.9029084687769,23.997977174519875
2000-07-22 00:00:00 UTC,49.857142857142854,620.11120615911022,24.902032169265027
2000-07-29 00:00:00 UTC,48.732142857142854,698.79608639863159,26.434751491145732
2000-08-05 00:00:00 UTC,48.125,599.34356287425146,24.481494294144944
2000-08-12 00:00:00 UTC,49.18452380952381,625.19329198745345,25.003865540900939
2000-08-19 00:00:00 UTC,50.220238095238095,699.0709652124325,26.439950174166981
2000-08-26 00:00:00 UTC,49.523809523809526,634.8377530652981,25.195986844442075
2000-09-02 00:00:00 UTC,55.285714285714285,1038.8160821214715,32.230669898738867
2000-09-09 00:00:00 UTC,49.24404761904762,678.52092244083292,26.048434164855916
2000-09-16 00:00:00 UTC,48.94047619047619,629.55332192757328,25.090901178067984
2000-09-23 00:00:00 UTC,57.613095238095241,1151.5440191046471,33.934407599141124
2000-09-30 00:00:00 UTC,49.351190476190474,619.55856144853124,24.890933318148825
2000-10-07 00:00:00 UTC,55.970238095238095,646.1009053321925,25.41851501036582
2000-10-14 00:00:00 UTC,54.107142857142854,684.57527801539754,26.164389502057897
2000-10-21 00:00:00 UTC,57.375,917.68488023952079,30.293314117797028
2000-10-28 00:00:00 UTC,58.625,1576.4273952095814,39.704249082555151
2000-11-04 00:00:00 UTC,60.452380952380949,803.62646136298861,28.348306146275981
2000-11-11 00:00:00 UTC,57.422619047619051,913.19158112346724,30.219059898075376
2000-11-18 00:00:00 UTC,59.595238095238095,1186.2184203022525,34.441521747772015
2000-11-25 00:00:00 UTC,66.672619047619051,1066.7125392072994,32.660565506544728
