week,average,var,std_dev
9.466848E8,33.458333333333336,2538.8677536231894,50.38717846459741
9.467712E8,19.541666666666668,67.47644927536231,8.214404986081604
9.468576E8,32.875,265.4184782608695,16.291668983283127
9.46944E8,34.0,378.0,19.44222209522358
9.470304E8,57.458333333333336,1178.6068840579708,34.330844499632846
9.471168E8,30.958333333333332,151.9547101449275,12.326991122935373
9.472032E8,34.875,220.0271739130434,14.83331297832832
9.472896E8,21.583333333333332,121.47101449275362,11.021388954789392
9.47376E8,26.291666666666668,132.30253623188403,11.50228395719233
9.474624E8,39.0,285.82608695652164,16.90639189645507
9.475488E8,40.416666666666664,304.68840579710144,17.45532600088298
9.476352E8,41.458333333333336,328.6938405797102,18.129915625278297
9.477216E8,38.833333333333336,345.01449275362324,18.57456574872272
9.47808E8,37.875,196.02717391304353,14.000970463258735
9.478944E8,22.25,91.06521739130434,9.542809722052743
9.479808E8,20.458333333333332,70.08514492753626,8.371687101626307
9.480672E8,42.625,183.46195652173915,13.54481290094991
9.481536E8,40.583333333333336,168.51449275362316,12.9813132137555
9.4824E8,39.375,159.11413043478262,12.614044967209473
9.483264E8,32.583333333333336,170.9492753623189,13.07475718177278
9.484128E8,31.791666666666668,292.0851449275362,17.090498674045065
9.484992E8,23.916666666666668,177.21014492753625,13.312030082881282
9.485856E8,29.375,230.3315217391305,15.176676900399853
9.48672E8,45.208333333333336,278.60688405797106,16.691521322455035
9.487584E8,44.333333333333336,377.5362318840579,19.430291605739164
9.488448E8,38.666666666666664,202.927536231884,14.24526364206307
9.489312E8,37.375,158.15760869565216,12.576072864596966
9.490176E8,39.916666666666664,412.68840579710144,20.31473371218785
9.49104E8,31.625,209.02717391304347,14.45777209368869
9.491904E8,24.041666666666668,137.86775362318843,11.741709995702859
9.492768E8,37.583333333333336,465.5579710144928,21.57679241718965
9.493632E8,35.708333333333336,266.73731884057975,16.332094747477427
9.494496E8,39.083333333333336,325.12318840579707,18.031172685263627
9.49536E8,33.25,180.97826086956522,13.452816094393219
9.496224E8,34.416666666666664,325.73188405797094,18.048043773716056
9.497088E8,20.25,99.76086956521739,9.988036321781044
9.497952E8,21.416666666666668,183.21014492753625,13.535514209941795
9.498816E8,35.833333333333336,220.9275362318841,14.86363132723239
9.49968E8,40.458333333333336,252.43297101449272,15.88813931882814
9.500544E8,37.25,297.41304347826076,17.24566738280258
9.501408E8,41.708333333333336,449.2590579710144,21.19573206971192
9.502272E8,47.0,1105.8260869565217,33.25396347740404
9.503136E8,30.583333333333332,256.7753623188406,16.024211753432386
9.504E8,22.333333333333332,129.53623188405797,11.381398502998564
9.504864E8,34.5,537.0434782608695,23.17419854624685
9.505728E8,39.583333333333336,301.73188405797094,17.370431314678715
9.506592E8,44.375,423.3750000000001,20.576078343552254
9.507456E8,44.375,447.8097826086957,21.16151654793899
9.50832E8,35.875,371.7663043478261,19.28124229264873
9.509184E8,27.166666666666668,362.23188405797106,19.032390392643038
9.510048E8,27.583333333333332,189.9927536231884,13.783785895870134
9.510912E8,42.833333333333336,284.57971014492756,16.86949051231031
9.511776E8,51.416666666666664,943.2101449275362,30.711726505156566
9.51264E8,48.125,303.5923913043478,17.4239028723288
9.513504E8,54.833333333333336,483.2753623188405,21.983524792872515
9.514368E8,41.958333333333336,455.4329710144927,21.3408755915612
9.515232E8,33.041666666666664,284.3894927536232,16.8638516583141
9.516096E8,32.958333333333336,466.91123188405794,21.60812883810299
9.51696E8,51.958333333333336,588.7373188405799,24.263909801196093
9.517824E8,49.083333333333336,201.47101449275362,14.194048558912064
9.518688E8,45.708333333333336,536.7373188405796,23.16759199486601
9.519552E8,41.916666666666664,292.86231884057963,17.113220586452442
9.520416E8,35.333333333333336,196.231884057971,14.008279125501854
9.52128E8,26.166666666666668,155.97101449275362,12.488835593951649
9.522144E8,30.583333333333332,340.94927536231876,18.464811814971707
9.523008E8,38.166666666666664,570.4057971014493,23.88316974569015
9.523872E8,38.25,339.9347826086957,18.437320374954048
9.524736E8,48.333333333333336,498.40579710144937,22.32500385445542
9.5256E8,45.083333333333336,382.77536231884056,19.564645724337574
9.526464E8,44.375,402.679347826087,20.06687189937901
9.527328E8,22.708333333333332,209.5199275362319,14.47480319507771
9.528192E8,35.166666666666664,299.1014492753623,17.294549698542667
9.529056E8,42.458333333333336,282.78079710144937,16.81608744926861
9.52992E8,44.708333333333336,299.78079710144937,17.314179076740814
9.530784E8,38.416666666666664,509.47101449275374,22.571464606727535
9.531648E8,38.583333333333336,453.90579710144914,21.30506505743292
9.532512E8,39.375,414.5054347826087,20.359406542986676
9.533376E8,31.125,434.5489130434783,20.845836827613287
9.53424E8,42.25,931.0652173913043,30.5133612929042
9.535104E8,43.291666666666664,560.6503623188405,23.67805655704962
9.535968E8,49.958333333333336,2762.7373188405786,52.561747676809404
9.536832E8,50.916666666666664,433.9927536231883,20.83249273666472
9.537696E8,46.916666666666664,470.1666666666665,21.68332692800315
9.53856E8,52.375,626.5054347826085,25.03009058678391
9.539424E8,30.291666666666668,128.2155797101449,11.323231858005245
9.540288E8,38.083333333333336,830.949275362319,28.826190788280005
9.541152E8,47.708333333333336,218.65036231884054,14.786830705693514
9.542016E8,39.875,236.89673913043484,15.391450195820887
9.54288E8,43.166666666666664,161.01449275362313,12.689148622095303
9.543744E8,46.291666666666664,246.91123188405797,15.713409301741553
9.544608E8,43.375,349.6358695652174,18.69855260615691
9.545472E8,26.541666666666668,196.78079710144922,14.027857894256316
9.546336E8,29.25,179.32608695652175,13.391269056983425
9.5472E8,59.75,493.2391304347825,22.208987604904067
9.548064E8,51.583333333333336,602.7753623188406,24.55148391276667
9.548928E8,49.375,486.5054347826087,22.056868199783228
9.549792E8,45.833333333333336,448.5797101449275,21.179700426231896
9.550656E8,47.458333333333336,511.47644927536237,22.615845093105904
9.55152E8,30.666666666666668,182.31884057971013,13.502549410378402
9.552384E8,32.0,424.782608695652,20.610254940093586
9.553248E8,45.833333333333336,436.9275362318839,20.902811682447982
9.554112E8,42.75,279.586956521739,16.72085394116398
