week,average,var,std_dev
2000-01-01 00:00:00 UTC,833.71428571428567,73641.571428571435,271.36980566852208
2000-01-08 00:00:00 UTC,841.57142857142856,35118.952380952382,187.40051328892454
2000-01-15 00:00:00 UTC,787.42857142857144,44642.285714285717,211.28721143099438
2000-01-22 00:00:00 UTC,887.28571428571433,34741.238095238106,186.39001608250939
2000-01-29 00:00:00 UTC,808.14285714285711,14053.809523809527,118.54876432848015
2000-02-05 00:00:00 UTC,836.28571428571433,60139.571428571435,245.23370777397514
2000-02-12 00:00:00 UTC,862.71428571428567,35662.571428571428,188.84536379951567
2000-02-19 00:00:00 UTC,1007.7142857142857,69066.904761904778,262.8058309130617
2000-02-26 00:00:00 UTC,994.28571428571433,35257.238095238106,187.76910846898673
2000-03-04 00:00:00 UTC,929,37363.666666666664,193.29683563542022
2000-03-11 00:00:00 UTC,896.28571428571433,29389.904761904767,171.43484115518865
2000-03-18 00:00:00 UTC,1086.2857142857142,30736.571428571417,175.31848570122722
2000-03-25 00:00:00 UTC,990.14285714285711,19902.809523809527,141.0773175383255
2000-04-01 00:00:00 UTC,1062.1428571428571,83681.142857142884,289.27693108359483
2000-04-08 00:00:00 UTC,1038.2857142857142,45844.904761904778,214.11423297367406
2000-04-15 00:00:00 UTC,1101.7142857142858,53944.571428571435,232.25970685543248
2000-04-22 00:00:00 UTC,1041.1428571428571,73950.476190476213,271.93836836768037
2000-04-29 00:00:00 UTC,1091.4285714285713,87411.285714285725,295.6539966147688
2000-05-06 00:00:00 UTC,1203.8571428571429,86698.809523809541,294.44661574521371
2000-05-13 00:00:00 UTC,1192.1428571428571,49828.476190476205,223.22292935645345
2000-05-20 00:00:00 UTC,1404.4285714285713,92948.619047619053,304.87475961059658
2000-05-27 00:00:00 UTC,1295.7142857142858,100221.90476190479,316.57843382312825
2000-06-03 00:00:00 UTC,1249.1428571428571,75236.14285714287,274.29207581908537
2000-06-10 00:00:00 UTC,1246.2857142857142,108815.57142857142,329.87205311843474
2000-06-17 00:00:00 UTC,1276,150432.33333333331,387.8560729617796
2000-06-24 00:00:00 UTC,1178.7142857142858,86867.2380952381,294.73248564628585
2000-07-01 00:00:00 UTC,1138,102168.33333333334,319.63781586873188
2000-07-08 00:00:00 UTC,1307.4285714285713,130886.28571428574,361.78209700631368
2000-07-15 00:00:00 UTC,1212.8571428571429,66661.809523809527,258.18948375913675
2000-07-22 00:00:00 UTC,1196.5714285714287,115562.61904761908,339.94502356648655
2000-07-29 00:00:00 UTC,1169.5714285714287,94060.9523809524,306.69358059951696
2000-08-05 00:00:00 UTC,1155,62926.666666666679,250.8518819276959
2000-08-12 00:00:00 UTC,1180.4285714285713,101357.61904761907,318.36711364024245
